id	name	age	country	hometown	height	arm_span	gender
11790	Mira Capicchioni		USA	Bend			-1
11791	Victoria Smirnova	17.0	RUS	Moscow			-1
11792	SYDNEY PARK		CAN	York			0
11793	Nattcha Raviwongse		THA	Bangkok			0
11794	TULA SHERKAT		CAN	Nelson			0
11795	Rauen Krohn		RSA	Stellenbosch			0
11796	Annika Lorentzen	18.0	DEN	Hovedgård			-1
11797	Daniela PARADELA GUERRERO		MEX	Ciudad de Mexico			-1
11798	Beatriz Rosas		CHI	Santiago			-1
11799	Ashley Brooks		AUS	Sunnybank Hills			-1
11800	Caitlyn Burwood	18.0	RSA	Kloof, KwaZulu Natal			-1
11801	Sohha Ninad Diwan		IND	New Delhi			0
11802	Rachael Kuhn		RSA	Pretoria			-1
11803	Imgyeong LEE		KOR	Gimhae-si, Gyeongsangnam-do			0
11804	Valeria Martínez Cuevas		MEX	Ciudad de Mexico			-1
11805	Dasom YUN		KOR	Ilsandong-gu, Goyang-si			0
11806	Dayana Correa	17.0	ECU	cuenca			-1
11807	ADLIYAH BAIQUNI EGALITA	16.0	INA	Surabaya			0
11808	Camila Gonzalez		CHI	Santiago			-1
11809	Roberta Portales Tamayo		MEX	Ciudad de México			-1
11810	Jasmin Justesen Rønnow	16.0	DEN	Karlslunde			-1
11811	Saniya Sheikh		IND	New Delhi			-1
11812	Joy Williams		NZL	Wellington			-1
11813	Cloe Coscoy	20.0	USA	El Cerrito			0
11814	Mimu KUROOKA		JPN	Osaka			0
11815	Hyeonsu KIM		KOR	Buk-gu, Daegu			0
11816	Shilpa Charak		IND	New Delhi			-1
11817	Milena Krohn		RSA	Stellenbosch			-1
11818	Abby Manning		AUS	Griffith			-1
11819	Hyebin KIM	19.0	KOR	Seo-gu, Gwangju			0
11820	oceana carter	17.0	USA	Livingston			0
11821	Alina IVANENKO	17.0	RUS	Krasnoyarsk	162.0		-1
11822	Varvara Luzina		RUS	Perm			-1
11823	Olivia Ma		USA	West New York			-1
11824	Mia Weeda	17.0	AUS	Greenwich			-1
11825	Anahí Riveros		CHI	SANTIAGO			0
11826	Emma Grace Lehmann		USA	Raleigh			-1
11827	Emily Herdic		USA	Boulder			-1
11828	Daria GLOTOVA	17.0	RUS	Kirov			-1
11829	In En Sim	17.0	RUS	Moscow			0
11830	Sophiane BERTRAND		CAN	Cantley, QC			0
11831	Tafui Shangase		RSA	Westville			0
11832	Ao YURIKUSA	19.0	JPN	Saitama	175.0		0
11833	Taiga SAKAMOTO		JPN	Hokkaido			-1
11834	Sumin LEE		KOR	Namdong-gu, Incheon			0
11835	Matthew Grunewald	19.0	RSA	Port Elizabeth			1
11836	Mateus Rodrigues Bellotto	19.0	BRA	São Paulo			1
11837	Christian Wagner	19.0	CHI	SANTIAGO			1
11838	Benjamin Aguado Dejeas		CHI	SANTIAGO			1
11839	Poksakon Chotikkrai	19.0	THA	Bangkok			0
11840	Ameya Lambat		IND	New Delhi			0
11841	Aaron Mattes	19.0	AUS	Marrickville			1
11842	Jair Octavio Moreno Montoya		MEX	Morelia			1
11843	ILDAR MUKHAMADEYEV		KAZ	Almaty			0
11844	Rutoo Rahul Pendse		IND	New Delhi			0
11845	Mark Rogalev		UZB	Chirchik			1
11846	Junta SEKIGUCHI	17.0	JPN	Tochigi	168.0		0
11847	Oscar Baudrand	16.0	CAN	Salt Lake City, Utah	170.0		1
11848	Oliver Kuang		USA	Albequerque			1
11849	Brian Squire		USA	South Hadley			1
11850	Haruki UEMURA	17.0	JPN	Tokyo	174.0		1
11851	Etienne ABRIAT	17.0	FRA	Brignais			1
11852	Reece Chapman		USA	Exeter			1
11853	Oskar Wolff		NZL	Paraparaumu			1
11854	Dylan Le	16.0	CAN	Montreal. QC			1
11855	Vin Sukapanpotharam	17.0	THA	Bangkok			1
11856	Aman Varma	17.0	IND	New Delhi			1
11857	jose tomas Ledesma	17.0	CHI	SANTIAGO			0
11858	Leyroy Harley		AUS	Snug			0
11859	Dohyeon KIM		KOR	Buk-gu, Gwangju			0
11860	Juho KIM		KOR	Seo-gu, Incheon			1
11861	Taeyun KIM		KOR	Nam-gu, Pohang			0
11862	Joaquin Urrutia	16.0	CHI	SANTIAGO			0
11863	Mikel Paz y Puente Hofmann		MEX	Ciudad de Mexico			1
11864	Malthe Sorvad Rønnenfelt		DEN	Copenhagen N			0
11865	Jack Burningham		RSA	Cape Town			1
11866	Rafael Escarraga Lopez		MEX	Oaxaca			1
11867	Jakhongir Khasanov		UZB	Tashkent			0
11868	Jordan Nightingale	20.0	RSA	Johannesburg			1
11869	Daniel Massimo Rowold		DEN	Copenhagen, Kbh Ø			1
11870	Magnus Silas Hjorth Sierslev	17.0	DEN	København	184.0	188.0	1
11871	Sohta Amagasa	21.0	JPN	Kanagawa	176.0		0
11872	Elijah Kiser		USA	banner elk			1
11873	Finn Battersby		CAN	North Saanich, BC			1
11874	Vyacheslav Krasnoperov		RUS	Ekaterinburg			1
11875	Chanjun LEE		KOR	Haeundae-gu, Busan			0
11876	David Sheppard	20.0	NZL	Lower Hutt			1
11877	Hongik CHOI		KOR	Yeongtong-gu, Suwon			0
11878	David Alejandro Suárez Silva		MEX	Oaxaca			1
11879	Joaquin Squella		CHI	SANTIAGO			0
11880	ANDREY BURZHINSKIY		KAZ	Almaty			0
11881	Pedro Egg	20.0	BRA	Curiitiba - PR			1
11882	Thokchom Boynao Singh		IND	New Delhi			0
11883	Alejandro Villavicencio		ECU	Riobamba			1
11884	Oliver Burch		AUS	Essendon			1
11885	Silas Chang		USA	Tustin			1
11886	Quinn O'Francia	17.0	USA	Seattle	175.0		1
11887	Egor UTKIN	17.0	RUS	Korkino			1
11888	Ivan Ivoshchuk	17.0	RUS	Ekaterinburg			1
11889	Marley Farquharson		AUS	Marrickville			-1
11890	Phillip Fyhn	17.0	DEN	Kolding			1
11891	Maksym Zinchenko		UKR	Dnipro			1
11892	Minsu KANG	20.0	KOR	Dalseo-gu, Daegu			0
11893	Ethan Pitcher	20.0	CAN	Edwards, CO	187.0		1
11894	Nicholas Montella		USA	Reno			1
11895	Jonah Street		CAN	Edmonton, AB			1
11896	Leonardo Vazquez Rodriguez		MEX	Ciudad de Mexico			1
11897	Hobbs kessler		USA	Ann Arbor			0
11898	Kangryun LEE		KOR	Paju-si, Gyeonggi-do			0
11899	Christopher Wallace	19.0	RSA	Durban			1
11900	Leo Costanza		USA	Seattle			1
11901	Hugo Hornshaw	18.0	AUS	Castle Hill			1
11902	Joshua Du Toit		RSA	Bryanston			1
11903	Maksim Logvinets		KGZ	Bishkek			1
11904	Derek New		USA	Centennial			1
11905	Ryan Sklenica		AUS	Claremont			1
11906	Dylan Bokenfohr		CAN	Edmonton, AB			1
11907	Kyle Judge		CAN	Waterloo, ON			-1
11908	Robin Wilson		RSA	Cape Town			1
11909	Arkadiusz Millan	32.0	POL	Krakow			1
11910	Ekaterina VASICHKOVA	17.0	RUS	Gatchina			-1
11911	Lina Karklina		LAT	Saldus			-1
11912	Oskars  Stankevics		LAT	Salaspils novads			1
11913	Artjoms Andrejevs		LAT	Riga			1
11914	Artur Belousov		RUS	Novosibirsk			1
11915	Lovro Črep	17.0	SLO	Velenje	167.0		1
11916	Maksim Mukhin		RUS	Voronezh			1
11917	Andreas Kaada	17.0	NOR	Stavanger			1
11918	Jonas Ryttov Pedersen	17.0	DEN	Kolding			1
11919	Tracey White-MacKenzie		AUS	Warrandyte			-1
11920	Antoni ROY HANACSEK	46.0	CHN	Beijing			1
11921	Gianni domenico  FAGGIANA	49.0	CHN	Beijing			1
11938	MinHui WANG		CHN	San Diego			0
11939	Estelle Park		USA	Beijing			-1
11940	Anwesha Koner		IND	New Delhi			0
11941	Andrew Robles		PHI	Marikina			1
11942	Kranz Matthew Moreno		PHI	Mandaluyong			0
11944	Saputro CIPTO		INA	YOGYAKARTA			0
11945	Derille Pagayon		PHI	Beijing			0
11946	YingYing MA		CHN	Beijing			0
11947	Jeeyanshi Gupta		IND	Beijing			0
11948	VERONIKA PLAXINA		KAZ	Beijing			0
11949	Ainaz Mohammadi Sardoo	16.0	IRI	Kerman	170.0		0
11950	Seyed Ghazal Ghiasi		IRI	Phnom Penh	151.0		1
11951	Niramayee Rakesh Neve		IND	Beijing			0
11952	MiaoXin LU		CHN	Beijing			0
11953	Sriya Misra		IND	Beijing			0
11954	SiYan LU		CHN	Beijing			0
11955	Jeliam M Tangsoi Khiam		IND	Tehran			0
11956	Mrunal Thakar		IND	Beijing			0
11957	GUSMAN KHAIBULLIN	19.0	KAZ	Almaty			0
11958	Hyowoon Park		KOR	Incheon	157.0		0
11959	Arundeep Singh		IND	Beijing			0
11960	HaiFeng HUANG		CHN	Beijing			0
11961	Alfred Isaiah Herbolario		PHI	SINGAPORE			1
11962	Yu Fei Hsu		TPE	Beijing			0
11963	Alex Ernandes		KGZ	Quezon City			1
11964	YongZhi LING		CHN	New Delhi			0
11965	Nicholson Tebo Tai Shan		SGP	Karaganda			0
11966	NIKITA GLEBOV		KAZ	Tehran			0
11967	Jit Yi Denzel Chua		SGP	Tehran			1
11968	Sachin Saroj		IND	New Delhi			1
11969	Justin Andrei Perjis		PHI	New Delhi			1
11970	Manu Jee	16.0	IND	New Delhi			1
11971	Kabir Sameer Sehgal		IND	New Delhi			1
11972	YaoYi YIN		CHN	Almaty			0
11973	Hyeong-jun Kim		KOR	Wonju-si, Gangwon-do			0
11974	Dohyeok Kim		KOR	New Delhi			0
11975	Bharath Stephen Pereira Kamath		IND	Iloilo City			0
11976	Dong-gun Park		KOR	Taipei			0
11977	Amir Reza Karam Zadeh	19.0	IRI	Qazvin	168.0		1
11978	Ajaydeep  Singh		IND	Singapore			0
11979	Mathisue Jone Marak	21.0	IND	Guwahati			0
11980	Tae-ung Moon		KOR	New Delhi			0
11981	Dae-seong Kim		KOR	General Trias			0
11982	Kseniia ZVONAREVA	18.0	RUS	Perm			0
11983	Ekaterina Selivanova		RUS	New Delhi			-1
11984	Matilde Monticelli	17.0	ITA	+82-10-3138-0164			-1
11985	Laura Nørgaard Hansen	17.0	DEN	Jinju-si, Gyeongsangnam-do			-1
11986	Nikita Shcherbakov		RUS	New Delhi			1
11987	Luca Malosti		ITA	Gwangju			1
11988	Alexander TEPLYKH	16.0	RUS	Moscow			1
11989	Lianet castillo		VEN	New Delhi			0
11990	ANTONIA KOCKING		CHI	New Delhi			0
11991	Valentina MORELLATO		ARG	Seoul			-1
11992	LUCIANA GALVEZ		CHI	Gwangju			0
11993	Guillermina ZAPATA		ARG	Perm			0
11994	Valentina Oriana BURGOS		ARG	Perm			-1
11995	Gabriela Diaz		VEN	Milano			-1
11996	Gwyneth Wong		USA	Valby			-1
11997	MARTINA CASTRO		CHI	Tyumen			0
11998	Zoe GARCIA MOLINA	18.0	ARG	Torino			-1
11999	Maria Teran	17.0	ECU	Ibarra			-1
12000	Nicole Lozada		ECU	San Juan de los morros			-1
12001	Alisson Muzo		ECU	SANTIAGO			-1
12002	Lauren Smith		USA	El Chalten			-1
12003	Shae Kelly		USA	Santiago			0
12004	Phoebe Troup-Galligan		USA	San Luis			-1
12005	Abigail Humber		USA	La Plata			-1
12006	Abigail Ruano	16.0	ECU	Imbabura			-1
12007	Yailenne Murillo	16.0	ECU	Guayaquil			0
12008	Ella Yolen		USA	SANTIAGO			-1
12009	Samantha Simba		ECU	La Plata			-1
12010	Kylie Szilagyi		USA	Riobamba			-1
12011	Shyanne Williams		USA	Riobamba			-1
12012	Ava Kovtunovich	16.0	USA	Riobamba			-1
12013	Dana Garcia	16.0	ECU	quito			-1
12014	Shaalin Sehra		USA	Indianapolis			0
12015	Ellen Gerberick		USA	Berkeley			-1
12016	Laurel Falk		USA	Arlington			-1
12017	Pedro ODELL		ARG	Riobamba			1
12018	Samuel Carlos   Da Silva	19.0	BRA	Sao Bento do Sapucaí, SP			1
12019	Tulio Obregon		ECU	Newton Center			1
12020	Lucca Macedo Gama da Silva		BRA	Riobamba			0
12021	Manuel MIRVOIS		ARG	highlands ranch			1
12022	Mathew Padilla	20.0	ECU	Guayaquil			1
12023	Mariano MONTIVERO		ARG	Portland			1
12024	Agustin TORIS		ARG	riobamba			1
12025	Juan Antú ARIAS		ARG	Scottsdale			1
12026	Bautista GREGORINI	19.0	ARG	Arlington			1
12027	Gianstefano Di Nino		VEN	Tuscon			1
12028	JOSE PEDRO TRILLAT		CHI	El Chalten			0
12029	Leopoldo Pauker		ECU	São Bento do Sapucaí SP			1
12030	Mateo Moreno	19.0	ECU	Quito			1
12031	Carlos Morocho		ECU	Curiitiba - PR			1
12032	Isaac Leff	17.0	USA	Pelham	178.0		1
12033	Cedar Holden		USA	Riobamba			0
12034	Bryce Robbins		USA	San Juan			1
12035	Mishael Morales		ECU	La Plata			0
12036	Ivan Baloa		VEN	San Luis			1
12037	Brandon Reeve Villatoro Kuperman		GUA	Tandil			1
12038	Alvaro René Chua Lemus		GUA	San Juan de los morros			1
12039	Simón LIPSHITZ		ARG	SANTIAGO			0
12040	Pol DE DOMENECH		ARG	Riobamba			1
12041	Thomas Salazar		ECU	Riobamba			1
12042	Bernhard  Scholz		VEN	Riobamba			1
12043	Tomás ODELL		ARG	Pelham			1
12044	Emilio Andrade		ECU	South Range			1
12045	Tomas Chicaiza		ECU	Phoenix			1
12046	João Felipe Damazio Rodrigues Barbosa		BRA	Riobamba			1
12047	SANTINO GARCIA VENTUREYRA		ARG	San Juan de los morros			0
12048	CRISTOBAL SONGER		CHI	Guatemala			0
12049	Sawyer Depies		USA	Guatemala			1
12050	Ben Blackmore		USA	El Chalten			1
12051	Felipe Romero		ECU	El Chalten			1
12052	ERNESTO GRANDON		CHI	Riobamba			0
12053	Joan DE DOMENECH	20.0	ARG	San Juan de los morros			-1
12054	Matias OCHOA MARCOS	20.0	ARG	Tandil			1
12055	Juan Andres Cisneros		ECU	Riobamba			1
12056	JUAN PABLO TRONCOSO		CHI	Riobamba			0
12057	EMILIANO TORRIJO		CHI	Resende, RJ			0
12058	Erick Pineda		ECU	El Chalten			1
12059	Daniel Ramos		ECU	SANTIAGO			1
12060	Sidney Ma		USA	St Paul			1
12061	Israel Yadaicela		ECU	Charlotte			1
12062	Noah Budnitz		USA	Riobamba			1
12063	James Roberts		USA	SANTIAGO			1
12064	Juan Castro		ECU	El Chalten			1
12065	MATIAS RUBILAR		CHI	Tandil			0
12066	Owen Whaley		USA	Riobamba			1
12067	David GILBERT		CAN	SANTIAGO			1
12068	DingYu BI		CHN	SANTIAGO			0
12069	JingYue FAN		CHN	Riobamba			0
12070	Sengly Sin		CAM	Riobamba			0
12071	Mi YANG		CHN	Newton			0
12072	Yang LIU		CHN	Riobamba			0
12073	YaZhao XU		CHN	Peachtree Corners			0
12074	Radin Foroughian	17.0	IRI	Tehran			0
12075	YuPeng ZHENG		CHN	Riobamba			0
12076	Shinwoo PARK		KOR	Santiago			0
12077	YuPing MEI		CHN	Blue Diamond			0
12078	LuoBu ZHAXI		CHN	Kitchener			0
12079	Valentyna Kurshakova		UKR	santiago			-1
12080	Silvia Parente		ITA	SC de Bariloche			-1
12081	Dilyara Rakhmankulova		RUS	Campinas, SP			-1
12082	Tatiana Panova		RUS	Curitiba, PR			-1
12083	Oliviero Bellinzani		ITA	Mount Victoria, New South Wales			1
12084	Matteo Alberghini		ITA	WOLFSBURG			1
12085	Philippe Ribière		FRA	OLDENBURG			1
12086	Matteo Masento		ITA	MÜNCHEN			1
12087	Vladzimir Virt		BLR	FRECHEN			0
12088	Maurizio Marsigli		ITA				1
12089	Jose Miguel Del Gado Barroso		ESP	LIMA			1
12090	Renzo Lancianese		ITA	LIMA			1
12092	Oscar Domínguez Negreira		ESP				1
12093	Alessandro Causin		ITA				1
12094	Domingo Carretero Campon		ESP				1
12095	Mineo Ono		JPN				1
12096	Alexander Biermann		GER				1
12097	Kenji Iwamoto		JPN				1
12098	Noriaki Komatsu		JPN				1
12099	Masayoshi Idomoto		JPN				1
12100	Veronika Mukhamadeeva		RUS				-1
12101	Alina Tashanova		RUS				-1
12102	Reanne Racktoo		GBR				0
12103	Samantha Bate-Johnson		GBR				-1
12104	Frances Brown		GBR				-1
12105	Silvia Giacobbo Dal Prà		ITA				-1
12107	Pascale Bercovitch		ISR				-1
12108	Craig Demartino		USA				1
12109	Sabar Sabar		INA				0
12110	Yves Le Bissonnais		FRA				1
12111	jaseh munelo		VEN				0
12112	Boyu Xia		CHN				0
12113	Noel Colin		FRA				1
12114	Eyal Harel		ISR				1
12115	Jean Cheminade		FRA				1
12116	Shahaf Segal		ISR				0
12117	Danny Elias		SWE				1
12118	Hugo Luis T Velazquez		ARG				1
12119	Juan Lara		VEN				1
12120	Timur Siratzetdinov		KAZ				1
12121	Sebastian Richter		GER				1
12122	Manuel Cepero Gutiérrez		ESP				1
12123	Arvin Vadoud		FRA				1
12124	Dmitry Neustupkin		RUS				1
12125	Andreas Holzer		AUT				1
12126	Ilia Gavrilov		RUS				1
12127	Thomas Perry		GBR				1
12128	Revaz Liparteliani		GEO				1
12129	Duncan Booth		GBR				1
12130	Luca Galimberti		ITA				1
12131	Jon Sedor		USA				1
12132	Maria Ligorio		ITA				-1
12133	Daniela Bergmann		AUT				-1
12134	Maria Joas		AUT				-1
12135	Alessia Refolo		ITA				-1
12136	Nick Middleton		GBR				1
12137	Adam Hoolahan		GBR				1
12138	Gwynfor Roberts		GBR				0
12139	Mohammed Niyamathulla		IND				1
12140	Franz Josef Schuler		AUT				1
12141	Elvira Quiroz		CHI				-1
12142	Ryan Snyder		USA				1
12143	Christa Brelsford		USA				-1
12144	Lisa Aguilar		USA				-1
12145	Amy Maeda		JPN				-1
12146	Alex Taylor		GBR				1
12147	Carlos Romero		USA				1
12148	Sara Kofler		AUT				-1
12149	Julien Rey		FRA				1
12150	Emily McDermott	25.0	CAN	Revelstoke			-1
12151	Anna Lipp	32.0	GER				-1
12152	Michelle Ward		USA				-1
12153	Nadia Bredice	34.0	ITA				-1
12154	Eddie Sparks		AUS				1
12155	Tânia Chaves	26.0	POR	Braga	150.0		-1
12156	Leanora Volpe	29.0	GBR				0
12157	Diane Drayton		NZL				-1
12158	Eva Mol	37.0	NED	Amersfoort	173.0		-1
12159	Allison White	52.0	USA				-1
12160	Melissa Ruiz	26.0	USA				-1
12161	Marta Peche Salinero	45.0	ESP	Artajona			-1
12162	Lauren Pine	54.0	USA				-1
12163	Manasi Deshpande	36.0	USA				0
12164	Martha Evans	22.0	GBR		158.0	167.0	-1
12165	Anita Constantinescu	52.0	ROU				-1
12166	Agnes Lopez	52.0	GER		166.0		-1
12168	Daniel Nygren	40.0	SWE				1
12169	Brian zarzuela	24.0	USA				1
12170	Matthew Lynch	33.0	USA				1
12171	Matthew Reilly		USA				1
12172	James Rudge	29.0	GBR				1
12173	Kazuhiko ONUMA	35.0	JPN	Ibaraki			1
12174	Mark Altmann	38.0	AUS				1
12175	Eloi Vila Cullerés	33.0	ESP	SANT FRUITOS DE BAGES	190.0		1
12176	Alexandru Benchea	23.0	ROU				1
12177	Justen Proctor	38.0	USA				1
12178	Christoph Pohlmann	43.0	GER				1
12179	Lux Losey Sail	19.0	GBR				0
12180	Iulian-Cezar Constantin Ciuca		ROU				0
12181	Hayato HOSHINO		JPN				1
12182	Tanner Cislaw	23.0	USA				1
12183	Yoshihiko HIRANO		JPN				1
12184	Giuseppe Lomagistro		ITA				1
12185	Corey Ramos		USA				1
12186	Shuhei YUKI	35.0	JPN	Tokyo			1
12187	Kyle Long	34.0	USA				-1
12188	Sogen KANO		JPN				0
12189	Montoo Baruah		USA				0
12190	Sunny Yang	52.0	USA	stanton			1
12191	Tim Schaffrinna	26.0	GER	Maintal			1
12192	Kai Johnson	19.0	GBR	aberdeen			1
12193	Leorenz Capili		USA				0
12194	Russell Harrison	51.0	AUS				1
12195	Kenneth Ellacott		GBR				1
12196	Federico Di felice	33.0	ITA	Avezzano	173.0		1
12197	Cesare Cunico	32.0	ITA	Piovene Rocchette (VI)			1
12198	Tadashi TAKANO	38.0	JPN	Saitama			1
12199	Mehdi Pahnavar	40.0	GER	Oststainbek	183.0		1
12200	Andrej Haršány	37.0	SVK	Trnava			1
12201	Michael Spiezer	37.0	ISR	Jerusalem			1
12202	Luke Smith		GBR				1
12203	Marc Puig Muñoz	49.0	ESP	Llagostera			1
12204	Sergio Asensio Ruíz	41.0	ESP	NAVALVILLAR DE PELA			1
12206	Tjark Maass	16.0	GER				1
12207	Hellen Christina Da Silva	25.0	BRA				-1
12208	Arthur Gaspari	35.0	BRA				1
12209	Claudia Lopez	46.0	AUS				-1
12210	Nicolas Hernandez	33.0	CHI	santiago			1
12211	Belen Moreschi	28.0	ARG				0
12212	Sarah Yousouf	40.0	AUS	Carramar,  New South Wales			-1
12213	Rebeca Consuelo Aguilar Chaw	28.0	PER	Lima			-1
12214	Carola Castro Barbaran	32.0	PER	Lima			-1
12215	Hannah Pongratz	20.0	GER	Wolfsburg			-1
12216	Joy Rubingh	19.0	NED				-1
12217	Michaël Hendriks	43.0	NED				1
12218	Jamie Barendrecht	37.0	NED				-1
12219	Lotte de Man	38.0	NED	Woerden			-1
12220	India Sommer	15.0	SUI	Chur			-1
12221	Jil Couture	15.0	SUI	Biel			-1
12222	Noé Looser	15.0	SUI	Grabs			1
12223	Gianin Regli	15.0	SUI	Altdorf			0
12224	Levin Straubhaar	15.0	SUI	Uetendorf			1
12225	Leon Niederberger	15.0	SUI	Oberhofen			1
12226	Federico Pisani	47.0	VEN	Caracas			1
12227	Nelson Plaza	63.0	VEN	Caracas			1
12228	Kathryn Kaminsky	33.0	AUS	Fitzroy, Victoria			-1
12229	Charlotte Stone	24.0	AUS	Fraser, ACT			-1
12230	Emil Abrahamsson	25.0	SWE	Solna			1
12231	Hawke Emma	46.0	SWE	Falun			0
12232	Emma Futcher	18.0	GBR				-1
12233	Anya Hmaimou	15.0	GBR				-1
12234	Jessica Claxton-Daniels	16.0	GBR				-1
12235	Edie Carr	16.0	GBR				-1
12236	Maya Patel	17.0	GBR				-1
12237	Samuel Butterworth	20.0	GBR				1
12238	Pierre Shankland	18.0	GBR	Massy	177.0	177.0	1
12239	Dayan Akhtar	18.0	GBR				0
12240	Kai Main	15.0	GBR				1
12241	Yukio Makita	16.0	GBR	London			1
12242	Rhys Conlon	15.0	GBR		165.0		1
12243	Oscar Phillips	16.0	GBR				1
12244	Felix Warren	17.0	GBR				1
12245	Jack Lindvall	19.0	SWE	Bromma			1
12246	Anya van Essen	17.0	NED	Arnhem			-1
12247	Hidde Bakker	19.0	NED				1
12248	Noor Witte	16.0	NED				-1
12249	Linda Asterling	17.0	SWE	Göteborg			-1
12250	Gabriel Kern	16.0	SWE	Järfälla			1
12251	Ruben Blom-Karlsson	16.0	SWE	Vällingby			1
12252	Livia Ståhl	17.0	SWE	Enköping			-1
12253	Malakai O'Connor	18.0	SWE	Sollentuna			0
12254	Alex Rosenthal	18.0	SWE	Ingarö			1
12255	Albin Meyer	17.0	SWE	Enköping			1
12256	Erik Strandqvist	17.0	SWE	Helsingborg			1
12257	Leia Norell	17.0	SWE	Sollentuna			-1
12258	Laurence Morgan	38.0	GBR	Kingsley			-1
12259	Lucy Mitchell	23.0	GBR	Ormskirk			-1
12260	Meja Gullberg	16.0	SWE	Sävedalen			0
12261	Matthew Varela-Christie	33.0	GBR				1
12262	Lilia Samsonova	82.0	UKR	Kharkiv			-1
12263	Iryna Borshchahovska	44.0	UKR	Nikopol Dnipro region			-1
12264	Héctor Martínez Cerda	46.0	MEX	Morelia, Michoacan			1
12265	Mateusz Miroslaw	29.0	POL	Lublin			1
12266	Elbrich Schoorstra	25.0	NED	Leeuwarden			0
12267	Barbara Glauser	37.0	SUI	Bern			-1
12268	Barbara Lischka	47.0	GER	Frankfurt am Main			-1
12269	Georg Meyer	31.0	AUT	Innsbruck			1
12270	Reinhold Scherer	56.0	AUT	Innsbruck			1
12271	Finn Altemöller	16.0	GER	Frechen			1
12272	ALICIA DANIEL	30.0	FRA	BERCY			0
12273	Annabelle Foo	21.0	GBR	London			-1
12274	Joe Bloggs	36.0	GBR	Manchester			1
12275	Bjoern-Inge Myklebust Haave	54.0	NOR	Oslo			0
12276	Aryna Ivanova	20.0	BLR	Mogilev			0
12277	David Macià Paredes	55.0	ESP	Collbató			1
12278	Simon Apsner	16.0	LUX	Dudelange			1
12279	Emma Bird	31.0	GBR	Marlow			-1
12280	Austyn 'OZ' Fry	45.0	GBR	Liverpool			1
12281	Jon Redshaw	43.0	GBR	Surrey			1
12282	Suzan Dudnik	45.0	GBR	Newcastle upon Tyne			-1
12283	Jay Jackson	36.0	GBR	Cornwall			1
12284	Liam Briddon	31.0	GBR	Chesterfield			1
12285	Manuel Rodriguez Jauregui	44.0	GBR	London			1
12286	Isaac Salvador Estevez Vallejo	29.0	ESP	Barcelona			1
12287	Iván Terricabras Emperador	29.0	ESP	Roda de Ter			1
12288	Rochelle Andrews	37.0	NZL	Wellington			-1
12289	Cirrus Tan	29.0	NZL				0
12290	Kade Allen	18.0	NZL				1
12291	Jake Townshend	19.0	NZL				1
12292	Alex Kiechle-Cornish	23.0	NZL				1
12293	Kiri Shibahara	18.0	NZL				0
12294	Jan Simunek	19.0	CZE	Kamenický Senov			1
12295	Tomass Dilans	16.0	LAT	Riga			1
12296	Arta Matelsone	24.0	LAT	Riga			-1
12297	Anon MATSUFUJI	18.0	JPN	Kanagawa			0
12298	Ekaterina Deulina	49.0	RUS	Ekaterinburg			-1
12299	Vladimir Malamid	70.0	RUS	Voronezh			1
12300	Lidiya Smelova	32.0	RUS	Khimki			-1
12301	Anatolii Kazakov	29.0	RUS	Moscow			1
12302	Andoni Ormazabal Aristegui	43.0	ESP	Eskio Itsaso			1
12303	Daniele Crespi	57.0	ITA				-1
12304	Marrocchi Alessandro	53.0	ITA				0
12305	Robert Apsner	62.0	LUX				1
12306	ANTOINE GIRARD	21.0	FRA	SAINT VICTOR MALESCOURS			0
12307	Catherine Honegger	28.0	RSA	Cape Town			-1
12308	Tegwen Oates	18.0	RSA	Johannesburg			-1
12309	John-David Muller	28.0	RSA	Port Elizabeth			0
12310	Joshua Bruyns	18.0	RSA	Johannesburg			1
12311	Clarissa Ka Cin Yiu	30.0	NZL				-1
12312	Naima Gringl	15.0	AUT	Bürs			-1
12313	Raffael Gruber	16.0	AUT	Axams			1
12314	Patrick Sommer	35.0	AUT	Graz			1
12315	Magdalena Schabus	29.0	AUT	Innsbruck			-1
12316	Nuria Carnicero Campmany	30.0	ESP	Caldes de Montbui (Barcelona)			-1
12317	Jun YASUKAWA	18.0	JPN	Chiba	172.0		1
12318	Rin NINOMIYA	19.0	JPN	Chiba			0
12319	Kanami SUZUKI	18.0	JPN	Chiba			-1
12320	Angelo Bonechi	19.0	ITA				1
12321	Petr Klofac	36.0	CZE	Sumperk			1
12322	Arlena Sznajder	15.0	POL	Tarnowskie Góry			0
12323	Daria Marciniak	15.0	POL	Łódź			-1
12324	Martina Demmel	20.0	GER	Böbing	157.0	160.0	-1
12325	Catrin Gorzellik	21.0	GER	Kempten			-1
12326	INA PLASSOUX DJIGA	23.0	FRA	PLOUGASTEL-DAOULAS			0
12327	Ludovic Laurence	48.0	BEL	MONTGERON			1
12328	Elodie Fally	35.0	BEL	Louvain-La-Neuve			-1
12329	Nikolay Rusev	16.0	BUL	Plovdiv	172.0		1
12330	Arina Jurcenko	15.0	CZE	Prague 6			-1
12331	Barbora Bernardova	16.0	CZE	Stoky			-1
12332	Frantisek Danda	15.0	CZE	Smecno			0
12333	Stepan Bulena	16.0	CZE	Hostivice			1
12334	Max Dinger	16.0	GER	Breitenthal b Krumbach, Schwab			1
12335	Yannick Nagel	16.0	GER	Heidelberg, Neckar			1
12336	Anna Maria Apel	16.0	GER	München			-1
